mcs,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
374,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.460047827826607,-0.018518518518518517,0.003604535703305845,-1.0,13,13,0,1,12,115.46153846153847,115.46153846153847,0.15384615384615385,0.15384615384615385,5.700708913582343,50.73040644327799,0.0008784671668433172,50.73040644327799,71.0027691767766,2.8741877996004543,71.0027691767766,11.676704952350029,2.8741877996004543
375,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.27777777777778,1041.0,18.463654270878546,0.09259259259259259,0.0036064430519386573,5.0,13,13,0,1,12,114.53846153846153,114.53846153846153,-0.9230769230769231,-0.9230769230769231,5.716195086638133,50.66760882624873,0.0008556262384456503,50.66760882624873,70.95515588613657,2.86268680370771,70.95515588613657,11.839427801278921,2.86268680370771
376,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.203703703703702,1037.0,18.467280140629523,-0.07407407407407407,0.0036258697509765625,-4.0,13,13,0,1,12,114.38461538461539,114.38461538461539,-0.15384615384615385,-0.15384615384615385,5.694411245761095,50.822978302284525,0.0008502762582906146,50.822978302284525,71.38277493990384,2.8232123805926395,71.38277493990384,11.548705637454987,2.8232123805926395
377,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.296296296296298,1042.0,18.47089746263292,0.09259259259259259,0.003617322003399884,5.0,13,13,0,1,12,113.46153846153847,113.46153846153847,-0.9230769230769231,-0.9230769230769231,5.658388817751849,50.84924019707574,0.0003565940367909608,50.84924019707574,71.19366660484901,2.813869439638578,71.19366660484901,11.765094683720516,2.813869439638578
378,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.22222222222222,1038.0,18.474524038809317,-0.07407407407407407,0.003626576176396123,-4.0,13,13,0,1,12,114.07692307692308,114.07692307692308,0.6153846153846154,0.6153846153846154,5.65352784814658,51.11482510743318,0.0008053725249650446,51.11482510743318,71.39606622549204,2.7883051312886753,71.39606622549204,11.100117495426765,2.7883051312886753
379,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.25925925925926,1040.0,18.47814079567238,0.037037037037037035,0.003616756863064236,2.0,13,13,0,1,12,114.0,114.0,-0.07692307692307693,-0.07692307692307693,5.65037524037891,50.912857585483124,0.00034415850348553837,50.912857585483124,71.52022053645207,2.742853045463562,71.52022053645207,11.448951203089495,2.742853045463562
380,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.25925925925926,1040.0,18.481758965386284,0.0,0.0036181697139033566,0.0,13,13,0,1,12,115.61538461538461,115.61538461538461,1.6153846153846154,1.6153846153846154,5.6392214099566145,50.96226370776141,0.00033651418555525155,50.96226370776141,71.57586669921875,2.756154789374425,71.57586669921875,11.151861740992619,2.756154789374425
381,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.25925925925926,1040.0,18.485364843297887,0.0,0.003605877911603009,0.0,13,13,0,1,12,115.15384615384616,115.15384615384616,-0.46153846153846156,-0.46153846153846156,5.631906065675947,50.79827831409596,0.00032709228489143696,50.79827831409596,71.7972189096304,2.735191624898177,71.7972189096304,11.411998638739952,2.735191624898177
382,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.488945148609304,0.16666666666666666,0.0035803053114149305,9.0,13,13,0,1,12,115.46153846153847,115.46153846153847,0.3076923076923077,0.3076923076923077,5.654912722331506,50.97975692042598,0.0003191274998865875,50.97975692042598,71.7592917222243,2.7645070461126475,71.7592917222243,11.75599976686331,2.7645070461126475
383,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.492533012672705,-0.09259259259259259,0.0035878640634042246,-5.0,13,13,0,1,12,116.15384615384616,116.15384615384616,0.6923076923076923,0.6923076923076923,5.697811154303728,50.7027708336159,0.0006885488744500303,50.7027708336159,71.6198586684007,2.7640485213353085,71.6198586684007,11.317785538159884,2.7640485213353085
384,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.27777777777778,1041.0,18.49610632437247,-0.05555555555555555,0.0035733116997612845,-3.0,13,13,0,1,12,116.3076923076923,116.3076923076923,0.15384615384615385,0.15384615384615385,5.62586788336436,50.836522067034686,0.0003024971632922566,50.836522067034686,71.91083908081055,2.7329542820270243,71.91083908081055,11.41513439325186,2.7329542820270243
385,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.296296296296298,1042.0,18.49966918097602,0.018518518518518517,0.003562856603551794,1.0,13,13,0,1,12,116.53846153846153,116.53846153846153,0.23076923076923078,0.23076923076923078,5.601235920632327,50.93543314050745,0.0002945200844029453,50.93543314050745,72.29542512160081,2.6702035344564,72.29542512160081,11.44273025714434,2.6702035344564
386,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.314814814814813,1043.0,18.50321282280816,0.018518518518518517,0.003543641832139757,1.0,13,13,0,1,12,116.46153846153847,116.46153846153847,-0.07692307692307693,-0.07692307692307693,5.648391211474383,50.76029117019088,0.00028682791221699516,50.76029117019088,72.24576744666466,2.681458436525785,72.24576744666466,11.194045429046337,2.681458436525785
387,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.506781189529985,0.09259259259259259,0.0035683667218243636,5.0,13,13,0,1,12,115.53846153846153,115.53846153846153,-0.9230769230769231,-0.9230769230769231,5.751991153867157,50.359885180438006,0.0006042390717685063,50.359885180438006,72.27031150230995,2.663595493023212,72.27031150230995,9.999274212580461,2.663595493023212
388,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.51033698187934,0.018518518518518517,0.0035557923493561923,1.0,13,13,0,1,12,116.46153846153847,116.46153846153847,0.9230769230769231,0.9230769230769231,5.704554976136596,50.63416622303151,0.0005838122849116865,50.63416622303151,72.73179597121019,2.6083015891221852,72.73179597121019,10.239796973191774,2.6083015891221852
389,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.37037037037037,1046.0,18.513884014553494,-0.05555555555555555,0.003547032674153646,-3.0,13,13,0,1,12,116.0,116.0,-0.46153846153846156,-0.46153846153846156,5.691119344146164,50.60288612930863,0.0005638648905498892,50.60288612930863,72.8533683189979,2.610362396790431,72.8533683189979,10.203486167467558,2.610362396790431
390,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.314814814814813,1043.0,18.517431894938152,-0.05555555555555555,0.003547880384657118,-3.0,13,13,0,1,12,116.23076923076923,116.23076923076923,0.23076923076923078,0.23076923076923078,5.649619006448322,51.14550887213813,0.000544338137618121,51.14550887213813,72.92705535888672,2.6028318863648634,72.92705535888672,10.533178411997282,2.6028318863648634
391,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.314814814814813,1043.0,18.520969602796768,0.0,0.0035377078586154515,0.0,13,13,0,1,12,117.46153846153847,117.46153846153847,1.2307692307692308,1.2307692307692308,5.603644549846649,50.99665987933123,0.0005135948888622991,50.99665987933123,72.67019242506761,2.6874089653675375,72.67019242506761,10.569788254224337,2.6874089653675375
392,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.524528856630678,0.09259259259259259,0.003559253833912037,5.0,13,13,0,1,12,116.61538461538461,116.61538461538461,-0.8461538461538461,-0.8461538461538461,5.629651980267631,51.00505231927942,0.000499110207456765,51.00505231927942,73.10411541278546,2.6198537349700928,73.10411541278546,10.779044683162983,2.6198537349700928
393,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.37037037037037,1046.0,18.52806246722186,-0.037037037037037035,0.003533610591182002,-2.0,13,13,0,1,12,116.53846153846153,116.53846153846153,-0.07692307692307693,-0.07692307692307693,5.657022466262181,50.79017812234384,0.0004815845597548594,50.79017812234384,73.1623053917518,2.618795294028062,73.1623053917518,10.935167651910048,2.618795294028062
394,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.531604625560618,-0.018518518518518517,0.0035421583387586805,-1.0,13,13,0,1,12,116.0,116.0,-0.5384615384615384,-0.5384615384615384,5.640936054565288,50.99522827289723,0.0004662146149156977,50.99522827289723,73.32224919245793,2.5674103498458862,73.32224919245793,10.81626061292795,2.5674103498458862
395,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.535150386669017,0.05555555555555555,0.0035457611083984375,3.0,13,13,0,1,12,116.46153846153847,116.46153846153847,0.46153846153846156,0.46153846153846156,5.6680474314424725,50.9060323856495,0.00044935114213731875,50.9060323856495,73.30658839299129,2.6132306502415585,73.30658839299129,10.966177977048433,2.6132306502415585
396,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.37037037037037,1046.0,18.538696218419958,-0.037037037037037035,0.0035458317509403934,-2.0,13,13,0,1,12,116.38461538461539,116.38461538461539,-0.07692307692307693,-0.07692307692307693,5.583701444996728,51.097306922630025,0.0005624550117322348,51.097306922630025,73.32820481520433,2.6051028049909153,73.32820481520433,10.834532930300785,2.6051028049909153
397,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.27777777777778,1041.0,18.542230323508935,-0.09259259259259259,0.0035341050889756945,-5.0,13,13,0,1,12,116.61538461538461,116.61538461538461,0.23076923076923078,0.23076923076923078,5.5386126913406235,51.25553374820285,0.0004126950415139471,51.25553374820285,73.32687377929688,2.6209714733637295,73.32687377929688,11.506119737258324,2.6209714733637295
398,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.314814814814813,1043.0,18.545740551418728,0.037037037037037035,0.0035102279097945603,2.0,13,13,0,1,12,117.15384615384616,117.15384615384616,0.5384615384615384,0.5384615384615384,5.516332642899619,51.28865496317545,0.0003971800876673501,51.28865496317545,73.55328427828275,2.5817729830741882,73.55328427828275,11.853292905367338,2.5817729830741882
399,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.549286877667463,0.037037037037037035,0.0035463262487340857,2.0,13,13,0,1,12,116.92307692307692,116.92307692307692,-0.23076923076923078,-0.23076923076923078,5.581163414098598,51.13334210713705,0.00038913820993801877,51.13334210713705,73.68817138671875,2.5391482298190775,73.68817138671875,11.994532337555519,2.5391482298190775
400,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.552814483642578,-0.018518518518518517,0.003527605975115741,-1.0,13,13,0,1,12,116.84615384615384,116.84615384615384,-0.07692307692307693,-0.07692307692307693,5.4668727782037525,51.3571891784668,0.00037708133800384744,51.3571891784668,73.50724968543419,2.5594418965853176,73.50724968543419,12.124094889714168,2.5594418965853176
401,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.24074074074074,1039.0,18.556321250067818,-0.09259259259259259,0.0035067664252387155,-5.0,13,13,0,1,12,116.84615384615384,116.84615384615384,0.0,0.0,5.426732330410569,51.52827414759883,0.00036002988617669923,51.52827414759883,73.48520601712741,2.5570569451038656,73.48520601712741,12.290394672980675,2.5570569451038656
402,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.55982964127152,-0.05555555555555555,0.0035083912037037037,-3.0,13,13,0,1,12,116.23076923076923,116.23076923076923,-0.6153846153846154,-0.6153846153846154,5.439406208418034,51.45846864912245,0.0003460411182898668,51.45846864912245,73.79428335336539,2.496067835734441,73.79428335336539,12.377628821593065,2.496067835734441
403,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.56333965725369,0.16666666666666666,0.0035100159821686923,9.0,13,13,0,1,12,116.0,116.0,-0.23076923076923078,-0.23076923076923078,5.443096117840873,51.59105424527769,0.00033026918393270024,51.59105424527769,73.78144132173978,2.497199466595283,73.78144132173978,12.82817323391254,2.497199466595283
404,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.37037037037037,1046.0,18.56683815850152,0.018518518518518517,0.003498501247829861,1.0,13,13,0,1,12,115.61538461538461,115.61538461538461,-0.38461538461538464,-0.38461538461538464,5.450153436925676,51.41931777530246,0.0003173109118501836,51.41931777530246,73.73569429837741,2.4893002922718344,73.73569429837741,12.460960644942064,2.4893002922718344
405,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.570320694534868,-0.037037037037037035,0.003482536033347801,-2.0,13,13,0,1,12,114.23076923076923,114.23076923076923,-1.3846153846153846,-1.3846153846153846,5.401852850560789,51.257769372728134,0.0002500130470581916,51.257769372728134,73.76051330566406,2.4698383028690634,73.76051330566406,12.878187876481276,2.4698383028690634
406,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.37037037037037,1046.0,18.573804996631765,0.037037037037037035,0.0034843020968967015,2.0,13,13,0,1,12,114.6923076923077,114.6923076923077,0.46153846153846156,0.46153846153846156,5.39861300918791,51.25485557980008,0.0002404090859731882,51.25485557980008,74.13802044208234,2.4080741634735694,74.13802044208234,12.976483711829552,2.4080741634735694
407,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.57727700692636,0.12962962962962962,0.003472010294596354,7.0,13,13,0,1,12,114.46153846153847,114.46153846153847,-0.23076923076923078,-0.23076923076923078,5.329003420141008,51.359335086963796,0.00023047900976938925,51.359335086963796,73.8413332425631,2.4276605661098776,73.8413332425631,12.975845887110783,2.4276605661098776
408,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.51851851851852,1054.0,18.580755092479563,0.018518518518518517,0.0034780855532045717,1.0,13,13,0,1,12,114.84615384615384,114.84615384615384,0.38461538461538464,0.38461538461538464,5.335774736271964,51.24000838950828,0.00022434083031166785,51.24000838950828,73.76314955491286,2.460731483422793,73.76314955491286,13.670880170968863,2.460731483422793
409,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.584228656910085,-0.16666666666666666,0.0034735644305193864,-9.0,13,13,0,1,12,115.0,115.0,0.15384615384615385,0.15384615384615385,5.299704977759609,51.23357967094139,0.00021521084033057452,51.23357967094139,73.7464112501878,2.430874063418462,73.7464112501878,13.856439443734976,2.430874063418462
410,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.587716349848993,0.07407407407407407,0.0034876929389105905,4.0,13,13,0,1,12,114.23076923076923,114.23076923076923,-0.7692307692307693,-0.7692307692307693,5.356350808231919,51.310058735035085,0.00025187796014485784,51.310058735035085,73.70805828387921,2.4426767917779775,73.70805828387921,13.913919008695162,2.4426767917779775
411,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.59119118584527,0.0,0.003474835996274595,0.0,13,13,0,1,12,114.23076923076923,114.23076923076923,0.0,0.0,5.330836492556113,51.51836257510715,0.00023875829307592133,51.51836257510715,74.01878239558293,2.3990685802239637,74.01878239558293,13.965929471529448,2.3990685802239637
412,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.59467887878418,-0.07407407407407407,0.0034876929389105905,-4.0,13,13,0,1,12,114.15384615384616,114.15384615384616,-0.07692307692307693,-0.07692307692307693,5.343912856446372,51.637183860496236,0.00023144669683775195,51.637183860496236,73.83248960054837,2.432780316242805,73.83248960054837,13.983974383427547,2.432780316242805
413,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.598165300157333,0.05555555555555555,0.003486421373155382,3.0,13,13,0,1,12,114.6923076923077,114.6923076923077,0.5384615384615384,0.5384615384615384,5.311009254720476,51.56073365388093,0.0002208908420590331,51.56073365388093,73.82406733586238,2.395513993043166,73.82406733586238,13.947503016545223,2.395513993043166
414,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.601639288443106,0.0,0.003473988285771123,0.0,13,13,0,1,12,114.38461538461539,114.38461538461539,-0.3076923076923077,-0.3076923076923077,5.287590499277468,51.569195358841505,0.00021161164647988867,51.569195358841505,73.90688089224008,2.381877293953529,73.90688089224008,14.297027514531063,2.381877293953529
415,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.605120694195783,0.0,0.003481405752676505,0.0,13,13,0,1,12,113.92307692307692,113.92307692307692,-0.46153846153846156,-0.46153846153846156,5.29226154199353,51.39057841124358,0.0002026721620300394,51.39057841124358,74.05137223463792,2.358128139605889,74.05137223463792,14.390698726360615,2.358128139605889
416,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.60858910172074,0.09259259259259259,0.003468407524956597,5.0,13,13,0,1,12,114.61538461538461,114.61538461538461,0.6923076923076923,0.6923076923076923,5.218547237140161,51.678589043793856,0.00019381609733304245,51.678589043793856,73.98800659179688,2.3590400173113895,73.98800659179688,14.322729477515587,2.3590400173113895
417,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.61204797250253,0.0,0.0034588707817925345,0.0,13,13,0,1,12,114.53846153846153,114.53846153846153,-0.07692307692307693,-0.07692307692307693,5.234559154068982,51.70963096618652,0.00018578153245966337,51.70963096618652,73.94442572960487,2.33253689454152,73.94442572960487,14.312599402207594,2.33253689454152
418,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.444444444444443,1050.0,18.615504017582648,-0.05555555555555555,0.003456045080114294,-3.0,13,13,0,1,12,114.92307692307692,114.92307692307692,0.38461538461538464,0.38461538461538464,5.217899156941308,51.806190208152486,0.00017643494816454647,51.806190208152486,73.94614879901593,2.336557301191183,73.94614879901593,14.20807405618521,2.336557301191183
419,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.38888888888889,1047.0,18.618953422263818,-0.05555555555555555,0.0034494046811704283,-3.0,13,13,0,1,12,115.46153846153847,115.46153846153847,0.5384615384615384,0.5384615384615384,5.183952128445661,51.8279073856495,0.00013933842595632354,51.8279073856495,73.99908975454477,2.312491614084977,73.99908975454477,14.316920133737417,2.312491614084977
420,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.622387850726092,-0.037037037037037035,0.003434428462275752,-2.0,13,13,0,1,12,116.0,116.0,0.5384615384615384,0.5384615384615384,5.159576094812817,52.026484136228206,0.00013325941723230265,52.026484136228206,73.73574476975661,2.3486968278884888,73.73574476975661,14.242526934697079,2.3486968278884888
421,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.296296296296298,1042.0,18.625830332438152,-0.05555555555555555,0.0034424817120587386,-3.0,13,13,0,1,12,116.38461538461539,116.38461538461539,0.38461538461538464,0.38461538461538464,5.114135330473935,51.86813110775418,0.00012744635698822042,51.86813110775418,74.1721913264348,2.2449305928670444,74.1721913264348,14.074584814218374,2.2449305928670444
422,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.62925981592249,0.1111111111111111,0.003429483484338831,6.0,13,13,0,1,12,117.07692307692308,117.07692307692308,0.6923076923076923,0.6923076923076923,5.186949484878117,51.888566688255025,0.0001223659815887793,51.888566688255025,74.28408461350661,2.2480367926450877,74.28408461350661,14.16400381234976,2.2480367926450877
423,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.63269947193287,-0.05555555555555555,0.003439656010380498,-3.0,13,13,0,1,12,117.23076923076923,117.23076923076923,0.15384615384615385,0.15384615384615385,5.1849913508803755,51.968850524337206,0.0001164493850942659,51.968850524337206,74.32948185847356,2.2079062049205485,74.32948185847356,14.087738844064566,2.2079062049205485
424,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.444444444444443,1050.0,18.636129237987376,0.09259259259259259,0.003429766054506655,5.0,13,13,0,1,12,116.84615384615384,116.84615384615384,-0.38461538461538464,-0.38461538461538464,5.147449437114927,52.10637986218488,0.0001112976820458676,52.10637986218488,74.38491527850812,2.187572717666626,74.38491527850812,14.078518940852238,2.187572717666626
425,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.444444444444443,1050.0,18.63954833701805,0.0,0.0034190990306712963,0.0,13,13,0,1,12,117.38461538461539,117.38461538461539,0.5384615384615384,0.5384615384615384,5.129564631868292,52.17127732877378,0.00010635153816847526,52.17127732877378,73.93841024545523,2.192246239918929,73.93841024545523,12.770771627242748,2.192246239918929
426,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.642990112304688,-0.018518518518518517,0.0034417752866391783,-1.0,13,13,0,1,12,118.15384615384616,118.15384615384616,0.7692307692307693,0.7692307692307693,5.098172539914096,52.03669933036522,0.0001016024036304126,52.03669933036522,74.02228428767278,2.2131927609443665,74.02228428767278,13.057601323494545,2.2131927609443665
427,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.646442554615163,-0.07407407407407407,0.003452442310474537,-4.0,13,13,0,1,12,117.38461538461539,117.38461538461539,-0.7692307692307693,-0.7692307692307693,5.201756713566957,52.12971779152199,9.877248705961181e-05,52.12971779152199,73.99705035869891,2.174145446373866,73.99705035869891,13.034141860329187,2.174145446373866
428,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.649887438173646,-0.018518518518518517,0.003444883558485243,-1.0,13,13,0,1,12,117.84615384615384,117.84615384615384,0.46153846153846156,0.46153846153846156,5.126256217559178,52.36292715425844,9.45740007556692e-05,52.36292715425844,73.85216346153847,2.1538408398628235,73.85216346153847,12.966380027910837,2.1538408398628235
429,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.653337549280238,0.0,0.0034501111065899886,0.0,13,13,0,1,12,117.6923076923077,117.6923076923077,-0.15384615384615385,-0.15384615384615385,5.105327719891513,52.299132841604724,8.914903224875226e-05,52.299132841604724,74.0615944495568,2.108292978543502,74.0615944495568,12.94824689053572,2.108292978543502
430,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.38888888888889,1047.0,18.65677946585196,0.05555555555555555,0.0034419165717230905,3.0,13,13,0,1,12,118.3076923076923,118.3076923076923,0.6153846153846154,0.6153846153846154,5.167627939471492,51.9321971822668,8.51255700760063e-05,51.9321971822668,74.00876089242789,2.1222053995499244,74.00876089242789,12.904127820180012,2.1222053995499244
431,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.660200966729057,0.018518518518518517,0.003421500877097801,1.0,13,13,0,1,12,117.38461538461539,117.38461538461539,-0.9230769230769231,-0.9230769230769231,5.163213525657301,51.86099811836525,8.028724251758437e-05,51.86099811836525,74.13827632023738,2.099368631839752,74.13827632023738,13.087482278163616,2.099368631839752
432,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.462962962962962,1051.0,18.66362974378798,0.05555555555555555,0.003428777058919271,3.0,13,13,0,1,12,117.23076923076923,117.23076923076923,-0.15384615384615385,-0.15384615384615385,5.169918537139893,51.832337344134295,7.757400084188345e-05,51.832337344134295,74.13055302546574,2.1062131294837365,74.13055302546574,13.333114016514559,2.1062131294837365
433,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.66706000434028,0.037037037037037035,0.003430260552300347,2.0,13,13,0,1,12,117.61538461538461,117.61538461538461,0.38461538461538464,0.38461538461538464,5.121837365406531,51.90302612163402,7.399265036957779e-05,51.90302612163402,74.19408622154823,2.1019544922388516,74.19408622154823,13.29183005140378,2.1019544922388516
434,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.51851851851852,1054.0,18.670505382396556,0.018518518518518517,0.0034453780562789353,1.0,13,13,0,1,12,116.92307692307692,116.92307692307692,-0.6923076923076923,-0.6923076923076923,5.186814490291807,51.651778079845286,7.060261220784961e-05,51.651778079845286,74.30255889892578,2.0766775562213016,74.30255889892578,13.427532909008173,2.0766775562213016
435,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.673946027402526,-0.018518518518518517,0.003440645005967882,-1.0,13,13,0,1,12,117.23076923076923,117.23076923076923,0.3076923076923077,0.3076923076923077,5.165060269611853,52.011247140389905,6.733674074141735e-05,52.011247140389905,74.0981685931866,2.1093362386410055,74.0981685931866,13.42619396173037,2.1093362386410055
436,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.5,1053.0,18.677384341204608,0.0,0.0034383138020833335,0.0,13,13,0,1,12,117.15384615384616,117.15384615384616,-0.07692307692307693,-0.07692307692307693,5.178584683824469,52.00632279007523,6.50258831637155e-05,52.00632279007523,74.2351332444411,2.08745971092811,74.2351332444411,13.581313869127861,2.08745971092811
437,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.48148148148148,1052.0,18.680818840309424,-0.018518518518518517,0.0034344991048177085,-1.0,13,13,0,1,12,116.76923076923077,116.76923076923077,-0.38461538461538464,-0.38461538461538464,5.17383215714384,52.04965330053259,6.204916951642732e-05,52.04965330053259,74.30163339468149,2.0831099106715274,74.30163339468149,13.711744115902828,2.0831099106715274
438,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.462962962962962,1051.0,18.68427008169669,-0.018518518518518517,0.0034512413872612845,-1.0,13,13,0,1,12,116.53846153846153,116.53846153846153,-0.23076923076923078,-0.23076923076923078,5.201683455043369,51.8614592022366,6.146183170519438e-05,51.8614592022366,74.44750272310696,2.0524899867864757,74.44750272310696,14.070105332594652,2.0524899867864757
439,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.462962962962962,1051.0,18.687694196347838,0.0,0.0034241146511501735,0.0,13,13,0,1,12,116.84615384615384,116.84615384615384,0.3076923076923077,0.3076923076923077,5.124764476661329,52.33888682612666,6.432849838900677e-05,52.33888682612666,74.09379372229942,2.1011196283193736,74.09379372229942,13.800941705703735,2.1011196283193736
440,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.69112820095486,-0.037037037037037035,0.003434004607024016,-2.0,13,13,0,1,12,116.0,116.0,-0.8461538461538461,-0.8461538461538461,5.123366332716412,52.3288047225387,6.133649451278937e-05,52.3288047225387,74.1046383197491,2.0726031064987183,74.1046383197491,13.766050962301401,2.0726031064987183
441,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.425925925925927,1049.0,18.694578382703995,0.0,0.0034501817491319445,0.0,13,13,0,1,12,115.84615384615384,115.84615384615384,-0.15384615384615385,-0.15384615384615385,5.105046636528439,52.6782665959111,5.9411350951266276e-05,52.6782665959111,74.19798278808594,2.082812997011038,74.19798278808594,13.819516365344708,2.082812997011038
442,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.40740740740741,1048.0,18.69798215230306,-0.018518518518518517,0.0034037695990668405,-1.0,13,13,0,1,12,116.38461538461539,116.38461538461539,0.5384615384615384,0.5384615384615384,5.072767145103878,52.80409102969699,5.6585153124899446e-05,52.80409102969699,74.0159900371845,2.08787595308744,74.0159900371845,13.591567369607779,2.08787595308744
443,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.48148148148148,1052.0,18.701402805469655,0.07407407407407407,0.0034206531665943287,4.0,13,13,0,1,12,116.84615384615384,116.84615384615384,0.46153846153846156,0.46153846153846156,5.144136582259779,52.566487065067996,5.3956545734008686e-05,52.566487065067996,73.92635286771335,2.09677078632208,73.92635286771335,13.390287546011118,2.09677078632208
